TOKEN	NE-COARSE-LIT	NE-COARSE-METO	NE-FINE-LIT	NE-FINE-METO	NE-FINE-COMP	NE-NESTED	NEL-LIT	NEL-METO	MISC
'	O	_	O	_	_	_	_	_	NoSpaceAfter
émerveillent	O	_	O	_	_	_	_	_	_
les	O	_	O	_	_	_	_	_	_
connaisseurs	O	_	O	_	_	_	_	_	NoSpaceAfter
et	O	_	O	_	_	_	_	_	_
les	O	_	O	_	_	_	_	_	_
gourmets	O	_	O	_	_	_	_	_	NoSpaceAfter
.	O	_	O	_	_	_	_	_	NoSpaceAfter|EndOfSentence
DEUIL	B-LOC	_	O	_	_	_	_	_	NoSpaceAfter
Nous	O	_	O	_	_	_	_	_	_
apprenons	O	_	O	_	_	_	_	_	_
le	O	_	O	_	_	_	_	_	_
décès	O	_	O	_	_	_	_	_	_
de	O	_	O	_	_	_	_	_	_
Mme	B-PER	_	O	_	_	_	_	_	_
Emilien	I-PER	_	O	_	_	_	_	_	NoSpaceAfter
Hannoque	I-PER	_	O	_	_	_	_	_	NoSpaceAfter
,	I-PER	_	O	_	_	_	_	_	_
née	I-PER	_	O	_	_	_	_	_	_
Denise	I-PER	_	O	_	_	_	_	_	_
Vaquez	I-PER	_	O	_	_	_	_	_	NoSpaceAfter
,	O	_	O	_	_	_	_	_	_
fille	O	_	O	_	_	_	_	_	_
de	O	_	O	_	_	_	_	_	_
M	B-PER	_	O	_	_	_	_	_	NoSpaceAfter
.	I-PER	_	O	_	_	_	_	_	_
AI¬	I-PER	_	O	_	_	_	_	_	NoSpaceAfter|EndOfLine
bert	I-PER	_	O	_	_	_	_	_	_
Vaquez	I-PER	_	O	_	_	_	_	_	NoSpaceAfter
,	I-PER	_	O	_	_	_	_	_	_
ancien	I-PER	_	O	_	_	_	_	_	_
président	I-PER	_	O	_	_	_	_	_	_
de	I-PER	_	O	_	_	_	_	_	_
la	I-PER	_	O	_	_	_	_	_	_
Société	I-PER	_	O	_	_	_	_	_	NoSpaceAfter
«	I-PER	_	O	_	_	_	_	_	_
La	I-PER	_	O	_	_	_	_	_	_
Soie	I-PER	_	O	_	_	_	_	_	_
»	I-PER	_	O	_	_	_	_	_	NoSpaceAfter
,	O	_	O	_	_	_	_	_	_
petite	O	_	O	_	_	_	_	_	NoSpaceAfter
-	O	_	O	_	_	_	_	_	NoSpaceAfter
fille	O	_	O	_	_	_	_	_	_
de	O	_	O	_	_	_	_	_	_
M	B-PER	_	O	_	_	_	_	_	NoSpaceAfter
.	I-PER	_	O	_	_	_	_	_	_
Ernest	I-PER	_	O	_	_	_	_	_	_
Criquet	I-PER	_	O	_	_	_	_	_	NoSpaceAfter
,	I-PER	_	O	_	_	_	_	_	NoSpaceAfter
naturaliste	I-PER	_	O	_	_	_	_	_	NoSpaceAfter
,	I-PER	_	O	_	_	_	_	_	_
nièce	I-PER	_	O	_	_	_	_	_	_
du	O	_	O	_	_	_	_	_	_
professeur	B-PER	_	O	_	_	_	_	_	_
Vaquez	I-PER	_	O	_	_	_	_	_	NoSpaceAfter
.	O	_	O	_	_	_	_	_	_
Les	O	_	O	_	_	_	_	_	NoSpaceAfter
obsèques	O	_	O	_	_	_	_	_	_
seront	O	_	O	_	_	_	_	_	_
célébrées	O	_	O	_	_	_	_	_	_
en	O	_	O	_	_	_	_	_	_
l	O	_	O	_	_	_	_	_	NoSpaceAfter
'	O	_	O	_	_	_	_	_	NoSpaceAfter
église	B-LOC	_	O	_	_	_	_	_	_
de	I-LOC	_	O	_	_	_	_	_	_
L	I-LOC	_	O	_	_	_	_	_	NoSpaceAfter
'	I-LOC	_	O	_	_	_	_	_	NoSpaceAfter
Isle¬	I-LOC	_	O	_	_	_	_	_	NoSpaceAfter|EndOfLine
Adam	I-LOC	_	O	_	_	_	_	_	_
demain	O	_	O	_	_	_	_	_	_
vendredi	O	_	O	_	_	_	_	_	_
16	O	_	O	_	_	_	_	_	_
courant	O	_	O	_	_	_	_	_	NoSpaceAfter
,	O	_	O	_	_	_	_	_	_
à	O	_	O	_	_	_	_	_	_
10	O	_	O	_	_	_	_	_	_
h:	O	_	O	_	_	_	_	_	_
1/2	O	_	O	_	_	_	_	_	NoSpaceAfter
.	O	_	O	_	_	_	_	_	NoSpaceAfter|EndOfSentence
L	O	_	O	_	_	_	_	_	NoSpaceAfter
'	O	_	O	_	_	_	_	_	NoSpaceAfter
inhumation	O	_	O	_	_	_	_	_	_
au	O	_	O	_	_	_	_	_	_
cimetière	B-LOC	_	O	_	_	_	_	_	_
de	I-LOC	_	O	_	_	_	_	_	_
Mériel	I-LOC	_	O	_	_	_	_	_	NoSpaceAfter
,	O	_	O	_	_	_	_	_	_
dans	O	_	O	_	_	_	_	_	_
le	O	_	O	_	_	_	_	_	NoSpaceAfter
caveau	O	_	O	_	_	_	_	_	_
de	O	_	O	_	_	_	_	_	_
famille	O	_	O	_	_	_	_	_	NoSpaceAfter
.	O	_	O	_	_	_	_	_	NoSpaceAfter|EndOfSentence
Savonne	O	_	O	_	_	_	_	_	_
tes	O	_	O	_	_	_	_	_	_
dents	O	_	O	_	_	_	_	_	NoSpaceAfter
Quotidiennement	O	_	O	_	_	_	_	_	NoSpaceAfter
.	O	_	O	_	_	_	_	_	NoSpaceAfter|EndOfSentence
Rase	O	_	O	_	_	_	_	_	NoSpaceAfter
-	O	_	O	_	_	_	_	_	NoSpaceAfter
toi	O	_	O	_	_	_	_	_	_
souvent	O	_	O	_	_	_	_	_	NoSpaceAfter
Erasmiquement	O	_	O	_	_	_	_	_	_
!	O	_	O	_	_	_	_	_	NoSpaceAfter
BREF	B-LOC	_	O	_	_	_	_	_	NoSpaceAfter
—	O	_	O	_	_	_	_	_	_
Dans	O	_	O	_	_	_	_	_	_
le	O	_	O	_	_	_	_	_	_
courant	O	_	O	_	_	_	_	_	_
de	O	_	O	_	_	_	_	_	_
l	O	_	O	_	_	_	_	_	NoSpaceAfter
'	O	_	O	_	_	_	_	_	NoSpaceAfter
après	O	_	O	_	_	_	_	_	NoSpaceAfter
-	O	_	O	_	_	_	_	_	NoSpaceAfter
midi	O	_	O	_	_	_	_	_	_
d	O	_	O	_	_	_	_	_	NoSpaceAfter
'	O	_	O	_	_	_	_	_	NoSpaceAfter
hier	O	_	O	_	_	_	_	_	NoSpaceAfter
,	O	_	O	_	_	_	_	_	NoSpaceAfter
M	B-PER	_	O	_	_	_	_	_	NoSpaceAfter
.	I-PER	_	O	_	_	_	_	_	_
Gaston	I-PER	_	O	_	_	_	_	_	_
Doumergue	I-PER	_	O	_	_	_	_	_	_
est	O	_	O	_	_	_	_	_	_
allé	O	_	O	_	_	_	_	_	_
au	O	_	O	_	_	_	_	_	_
Palais	B-LOC	_	O	_	_	_	_	_	NoSpaceAfter
-	I-LOC	_	O	_	_	_	_	_	NoSpaceAfter
Bour¬	I-LOC	_	O	_	_	_	_	_	NoSpaceAfter|EndOfLine
bon	I-LOC	_	O	_	_	_	_	_	_
pour	O	_	O	_	_	_	_	_	_
rendre	O	_	O	_	_	_	_	_	_
au	O	_	O	_	_	_	_	_	_
président	O	_	O	_	_	_	_	_	_
de	O	_	O	_	_	_	_	_	_
la	O	_	O	_	_	_	_	_	_
Chambre	B-ORG	_	O	_	_	_	_	_	NoSpaceAfter
des	I-ORG	_	O	_	_	_	_	_	_
députés	I-ORG	_	O	_	_	_	_	_	_
la	O	_	O	_	_	_	_	_	_
visite	O	_	O	_	_	_	_	_	_
que	O	_	O	_	_	_	_	_	_
celui	O	_	O	_	_	_	_	_	NoSpaceAfter
-	O	_	O	_	_	_	_	_	NoSpaceAfter
ci	O	_	O	_	_	_	_	_	_
lui	O	_	O	_	_	_	_	_	_
avait	O	_	O	_	_	_	_	_	NoSpaceAfter
faite	O	_	O	_	_	_	_	_	_
dans	O	_	O	_	_	_	_	_	_
la	O	_	O	_	_	_	_	_	_
matinée	O	_	O	_	_	_	_	_	NoSpaceAfter
.	O	_	O	_	_	_	_	_	NoSpaceAfter|EndOfSentence
—	O	_	O	_	_	_	_	_	_
Le	O	_	O	_	_	_	_	_	_
président	O	_	O	_	_	_	_	_	_
du	O	_	O	_	_	_	_	_	_
Conseil	B-ORG	_	O	_	_	_	_	_	_
a	O	_	O	_	_	_	_	_	_
reçu	O	_	O	_	_	_	_	_	_
hier	O	_	O	_	_	_	_	_	NoSpaceAfter
après	O	_	O	_	_	_	_	_	NoSpaceAfter
-	O	_	O	_	_	_	_	_	NoSpaceAfter
midi	O	_	O	_	_	_	_	_	_
M	B-PER	_	O	_	_	_	_	_	NoSpaceAfter
.	I-PER	_	O	_	_	_	_	_	_
Steeg	I-PER	_	O	_	_	_	_	_	NoSpaceAfter
,	I-PER	_	O	_	_	_	_	_	_
gouverneur	I-PER	_	O	_	_	_	_	_	_
de	I-PER	_	O	_	_	_	_	_	_
l	I-PER	_	O	_	_	_	_	_	NoSpaceAfter
'	I-PER	_	O	_	_	_	_	_	NoSpaceAfter
Algérie	I-PER	_	O	_	_	_	_	_	NoSpaceAfter
,	O	_	O	_	_	_	_	_	NoSpaceAfter
et	O	_	O	_	_	_	_	_	_
M	B-PER	_	O	_	_	_	_	_	NoSpaceAfter
.	I-PER	_	O	_	_	_	_	_	_
Rault	I-PER	_	O	_	_	_	_	_	NoSpaceAfter
,	I-PER	_	O	_	_	_	_	_	_
président	I-PER	_	O	_	_	_	_	_	_
de	I-PER	_	O	_	_	_	_	_	_
la	I-PER	_	O	_	_	_	_	_	_
commission	I-PER	_	O	_	_	_	_	_	_
du	I-PER	_	O	_	_	_	_	_	NoSpaceAfter
gouvernement	I-PER	_	O	_	_	_	_	_	_
de	I-PER	_	O	_	_	_	_	_	_
la	I-PER	_	O	_	_	_	_	_	_
Sarre	I-PER	_	O	_	_	_	_	_	NoSpaceAfter
.	O	_	O	_	_	_	_	_	NoSpaceAfter|EndOfSentence
—	O	_	O	_	_	_	_	_	_
A	O	_	O	_	_	_	_	_	_
la	O	_	O	_	_	_	_	_	_
Halle	B-LOC	_	O	_	_	_	_	_	_
aux	I-LOC	_	O	_	_	_	_	_	_
Vins	I-LOC	_	O	_	_	_	_	_	NoSpaceAfter
,	O	_	O	_	_	_	_	_	_
M	B-PER	_	O	_	_	_	_	_	NoSpaceAfter
.	I-PER	_	O	_	_	_	_	_	_
Henri	I-PER	_	O	_	_	_	_	_	_
Crag	I-PER	_	O	_	_	_	_	_	NoSpaceAfter
,	O	_	O	_	_	_	_	_	_
11	B-LOC	_	O	_	_	_	_	_	NoSpaceAfter
,	I-LOC	_	O	_	_	_	_	_	NoSpaceAfter
rue	I-LOC	_	O	_	_	_	_	_	_
de	I-LOC	_	O	_	_	_	_	_	_
Romainville	I-LOC	_	O	_	_	_	_	_	NoSpaceAfter
,	O	_	O	_	_	_	_	_	_
a	O	_	O	_	_	_	_	_	_
été	O	_	O	_	_	_	_	_	_
serré	O	_	O	_	_	_	_	_	_
contre	O	_	O	_	_	_	_	_	_
le	O	_	O	_	_	_	_	_	NoSpaceAfter
mur	O	_	O	_	_	_	_	_	_
du	O	_	O	_	_	_	_	_	_
quai	O	_	O	_	_	_	_	_	_
par	O	_	O	_	_	_	_	_	_
un	O	_	O	_	_	_	_	_	_
camion	O	_	O	_	_	_	_	_	_
qui	O	_	O	_	_	_	_	_	_
lui	O	_	O	_	_	_	_	_	_
défonça	O	_	O	_	_	_	_	_	NoSpaceAfter
le	O	_	O	_	_	_	_	_	_
thorax	O	_	O	_	_	_	_	_	NoSpaceAfter
.	O	_	O	_	_	_	_	_	_
Il	O	_	O	_	_	_	_	_	_
est	O	_	O	_	_	_	_	_	_
décédé	O	_	O	_	_	_	_	_	_
peu	O	_	O	_	_	_	_	_	_
après	O	_	O	_	_	_	_	_	NoSpaceAfter
.	O	_	O	_	_	_	_	_	NoSpaceAfter|EndOfSentence
—	O	_	O	_	_	_	_	_	_
Un	O	_	O	_	_	_	_	_	_
violent	O	_	O	_	_	_	_	_	_
incendie	O	_	O	_	_	_	_	_	_
s	O	_	O	_	_	_	_	_	NoSpaceAfter
'	O	_	O	_	_	_	_	_	NoSpaceAfter
est	O	_	O	_	_	_	_	_	_
déclaré	O	_	O	_	_	_	_	_	_
dans	O	_	O	_	_	_	_	_	_
la	O	_	O	_	_	_	_	_	NoSpaceAfter
ferme	O	_	O	_	_	_	_	_	_
de	O	_	O	_	_	_	_	_	_
M	B-PER	_	O	_	_	_	_	_	NoSpaceAfter
.	I-PER	_	O	_	_	_	_	_	_
Ménard	I-PER	_	O	_	_	_	_	_	NoSpaceAfter
,	O	_	O	_	_	_	_	_	_
à	O	_	O	_	_	_	_	_	_
Blancfossé	B-LOC	_	O	_	_	_	_	_	NoSpaceAfter
.	O	_	O	_	_	_	_	_	_
Le	O	_	O	_	_	_	_	_	_
sinis¬	O	_	O	_	_	_	_	_	NoSpaceAfter|EndOfLine
tre	O	_	O	_	_	_	_	_	_
a	O	_	O	_	_	_	_	_	_
pris	O	_	O	_	_	_	_	_	_
rapidement	O	_	O	_	_	_	_	_	_
de	O	_	O	_	_	_	_	_	_
grandes	O	_	O	_	_	_	_	_	NoSpaceAfter
.	O	_	O	_	_	_	_	_	_
propor¬	O	_	O	_	_	_	_	_	NoSpaceAfter|EndOfLine
tions	O	_	O	_	_	_	_	_	NoSpaceAfter
.	O	_	O	_	_	_	_	_	_
On	O	_	O	_	_	_	_	_	_
a	O	_	O	_	_	_	_	_	_
fait	O	_	O	_	_	_	_	_	_
appel	O	_	O	_	_	_	_	_	_
à	O	_	O	_	_	_	_	_	_
huit	O	_	O	_	_	_	_	_	_
compagnies	O	_	O	_	_	_	_	_	_
de	O	_	O	_	_	_	_	_	NoSpaceAfter
sapeurs	O	_	O	_	_	_	_	_	NoSpaceAfter
-	O	_	O	_	_	_	_	_	NoSpaceAfter
pompiers	O	_	O	_	_	_	_	_	NoSpaceAfter
,	O	_	O	_	_	_	_	_	_
qui	O	_	O	_	_	_	_	_	_
ont	O	_	O	_	_	_	_	_	_
lutté	O	_	O	_	_	_	_	_	_
contre	O	_	O	_	_	_	_	_	_
le	O	_	O	_	_	_	_	_	NoSpaceAfter
fléau	O	_	O	_	_	_	_	_	_
destructeur	O	_	O	_	_	_	_	_	NoSpaceAfter
.	O	_	O	_	_	_	_	_	_
Plusieurs	O	_	O	_	_	_	_	_	NoSpaceAfter
,	O	_	O	_	_	_	_	_	_
bâtiments	O	_	O	_	_	_	_	_	_
con¬	O	_	O	_	_	_	_	_	NoSpaceAfter|EndOfLine
tenant	O	_	O	_	_	_	_	_	_
du	O	_	O	_	_	_	_	_	_
matériel	O	_	O	_	_	_	_	_	_
agricole	O	_	O	_	_	_	_	_	_
et	O	_	O	_	_	_	_	_	_
des	O	_	O	_	_	_	_	_	_
récoltes	O	_	O	_	_	_	_	_	NoSpaceAfter
ont	O	_	O	_	_	_	_	_	_
été	O	_	O	_	_	_	_	_	_
la	O	_	O	_	_	_	_	_	_
proie	O	_	O	_	_	_	_	_	_
des	O	_	O	_	_	_	_	_	_
flammes	O	_	O	_	_	_	_	_	NoSpaceAfter
.	O	_	O	_	_	_	_	_	_
Les	O	_	O	_	_	_	_	_	_
dégâts	O	_	O	_	_	_	_	_	_
dé¬	O	_	O	_	_	_	_	_	NoSpaceAfter|EndOfLine
passent	O	_	O	_	_	_	_	_	_
100	O	_	O	_	_	_	_	_	NoSpaceAfter
.	O	_	O	_	_	_	_	_	NoSpaceAfter|EndOfSentence
000	O	_	O	_	_	_	_	_	_
francs	O	_	O	_	_	_	_	_	NoSpaceAfter
.	O	_	O	_	_	_	_	_	_
(	O	_	O	_	_	_	_	_	NoSpaceAfter
Œuvre	B-HumanProd	_	O	_	_	_	_	_	NoSpaceAfter
.	O	_	O	_	_	_	_	_	NoSpaceAfter|EndOfSentence
)	O	_	O	_	_	_	_	_	NoSpaceAfter
Compiègne	B-LOC	_	O	_	_	_	_	_	NoSpaceAfter
,	O	_	O	_	_	_	_	_	_
14	O	_	O	_	_	_	_	_	_
janvier	O	_	O	_	_	_	_	_	NoSpaceAfter
.	O	_	O	_	_	_	_	_	_
—	O	_	O	_	_	_	_	_	_
Un	O	_	O	_	_	_	_	_	_
fonctionnaire	B-PER	_	O	_	_	_	_	_	NoSpaceAfter
des	I-PER	_	O	_	_	_	_	_	_
Régions	I-PER	_	O	_	_	_	_	_	_
libérées	I-PER	_	O	_	_	_	_	_	NoSpaceAfter
,	I-PER	_	O	_	_	_	_	_	_
M	I-PER	_	O	_	_	_	_	_	NoSpaceAfter
.	I-PER	_	O	_	_	_	_	_	_
Boisguillaume	I-PER	_	O	_	_	_	_	_	NoSpaceAfter
,	I-PER	_	O	_	_	_	_	_	_
44	I-PER	_	O	_	_	_	_	_	NoSpaceAfter
ans	I-PER	_	O	_	_	_	_	_	NoSpaceAfter
,	I-PER	_	O	_	_	_	_	_	_
agent	I-PER	_	O	_	_	_	_	_	_
technique	I-PER	_	O	_	_	_	_	_	_
du	I-PER	_	O	_	_	_	_	_	_
Génie	I-PER	_	O	_	_	_	_	_	_
rural	I-PER	_	O	_	_	_	_	_	NoSpaceAfter
,	O	_	O	_	_	_	_	_	_
estime	O	_	O	_	_	_	_	_	NoSpaceAfter
de	O	_	O	_	_	_	_	_	_
tous	O	_	O	_	_	_	_	_	NoSpaceAfter
,	O	_	O	_	_	_	_	_	_
a	O	_	O	_	_	_	_	_	_
été	O	_	O	_	_	_	_	_	_
trouve	O	_	O	_	_	_	_	_	_
pendu	O	_	O	_	_	_	_	_	_
à	O	_	O	_	_	_	_	_	_
son	O	_	O	_	_	_	_	_	_
domicile	O	_	O	_	_	_	_	_	NoSpaceAfter
,	O	_	O	_	_	_	_	_	NoSpaceAfter
76	B-LOC	_	O	_	_	_	_	_	NoSpaceAfter
,	I-LOC	_	O	_	_	_	_	_	_
rue	I-LOC	_	O	_	_	_	_	_	_
Carnot	I-LOC	_	O	_	_	_	_	_	NoSpaceAfter
,	O	_	O	_	_	_	_	_	_
a	O	_	O	_	_	_	_	_	_
Compiègne	B-LOC	_	O	_	_	_	_	_	NoSpaceAfter
.	O	_	O	_	_	_	_	_	_
(	O	_	O	_	_	_	_	_	NoSpaceAfter
Œuvre	B-HumanProd	_	O	_	_	_	_	_	NoSpaceAfter
.	O	_	O	_	_	_	_	_	NoSpaceAfter|EndOfSentence
)	O	_	O	_	_	_	_	_	NoSpaceAfter
Mirecourt	B-LOC	_	O	_	_	_	_	_	NoSpaceAfter
,	O	_	O	_	_	_	_	_	_
14	O	_	O	_	_	_	_	_	_
janvier	O	_	O	_	_	_	_	_	_
—	O	_	O	_	_	_	_	_	_
Au	O	_	O	_	_	_	_	_	_
village	O	_	O	_	_	_	_	_	_
de	O	_	O	_	_	_	_	_	_
Hen¬	B-LOC	_	O	_	_	_	_	_	NoSpaceAfter|EndOfLine
nezel	I-LOC	_	O	_	_	_	_	_	NoSpaceAfter
,	O	_	O	_	_	_	_	_	_
Henri	B-PER	_	O	_	_	_	_	_	_
Menier	I-PER	_	O	_	_	_	_	_	NoSpaceAfter
,	I-PER	_	O	_	_	_	_	_	_
bûcheron	I-PER	_	O	_	_	_	_	_	NoSpaceAfter
,	O	_	O	_	_	_	_	_	_
était	O	_	O	_	_	_	_	_	_
occupé	O	_	O	_	_	_	_	_	NoSpaceAfter
à	O	_	O	_	_	_	_	_	_
couper	O	_	O	_	_	_	_	_	_
des	O	_	O	_	_	_	_	_	_
arbres	O	_	O	_	_	_	_	_	NoSpaceAfter
,	O	_	O	_	_	_	_	_	_
lorsque	O	_	O	_	_	_	_	_	_
l	O	_	O	_	_	_	_	_	NoSpaceAfter
'	O	_	O	_	_	_	_	_	NoSpaceAfter
un	O	_	O	_	_	_	_	_	_
d	O	_	O	_	_	_	_	_	NoSpaceAfter
'	O	_	O	_	_	_	_	_	NoSpaceAfter
eux	O	_	O	_	_	_	_	_	_
s	O	_	O	_	_	_	_	_	NoSpaceAfter
'	O	_	O	_	_	_	_	_	NoSpaceAfter
abat¬	O	_	O	_	_	_	_	_	NoSpaceAfter|EndOfLine
tit	O	_	O	_	_	_	_	_	_
brusquement	O	_	O	_	_	_	_	_	_
sur	O	_	O	_	_	_	_	_	_
le	O	_	O	_	_	_	_	_	_
malheureux	O	_	O	_	_	_	_	_	_
qui	O	_	O	_	_	_	_	_	_
fût	O	_	O	_	_	_	_	_	NoSpaceAfter
littéralement	O	_	O	_	_	_	_	_	_
écrasé	O	_	O	_	_	_	_	_	NoSpaceAfter
.	O	_	O	_	_	_	_	_	_
(	O	_	O	_	_	_	_	_	NoSpaceAfter
Œuvre	B-HumanProd	_	O	_	_	_	_	_	NoSpaceAfter
.	O	_	O	_	_	_	_	_	NoSpaceAfter|EndOfSentence
)	O	_	O	_	_	_	_	_	NoSpaceAfter
Draguignan	B-LOC	_	O	_	_	_	_	_	NoSpaceAfter
,	O	_	O	_	_	_	_	_	_
14	O	_	O	_	_	_	_	_	_
janvier	O	_	O	_	_	_	_	_	NoSpaceAfter
.	O	_	O	_	_	_	_	_	_
—	O	_	O	_	_	_	_	_	_
La	O	_	O	_	_	_	_	_	_
cour	B-ORG	_	O	_	_	_	_	_	_
d	I-ORG	_	O	_	_	_	_	_	NoSpaceAfter
'	I-ORG	_	O	_	_	_	_	_	NoSpaceAfter
assises	I-ORG	_	O	_	_	_	_	_	NoSpaceAfter
du	I-ORG	_	O	_	_	_	_	_	_
Var	I-ORG	_	O	_	_	_	_	_	_
a	O	_	O	_	_	_	_	_	_
condamné	O	_	O	_	_	_	_	_	_
aujourd	O	_	O	_	_	_	_	_	NoSpaceAfter
'	O	_	O	_	_	_	_	_	NoSpaceAfter
hui	O	_	O	_	_	_	_	_	_
aux	O	_	O	_	_	_	_	_	_
travaux	O	_	O	_	_	_	_	_	NoSpaceAfter
forcés	O	_	O	_	_	_	_	_	_
à	O	_	O	_	_	_	_	_	_
perpétuité	O	_	O	_	_	_	_	_	_
le	O	_	O	_	_	_	_	_	_
nommé	O	_	O	_	_	_	_	_	_
Barthélemy	B-PER	_	O	_	_	_	_	_	_
Me¬	I-PER	_	O	_	_	_	_	_	NoSpaceAfter|EndOfLine
nozzi	I-PER	_	O	_	_	_	_	_	NoSpaceAfter
,	I-PER	_	O	_	_	_	_	_	_
âgé	I-PER	_	O	_	_	_	_	_	_
de	I-PER	_	O	_	_	_	_	_	_
30	I-PER	_	O	_	_	_	_	_	_
ans	I-PER	_	O	_	_	_	_	_	NoSpaceAfter
,	I-PER	_	O	_	_	_	_	_	_
né	I-PER	_	O	_	_	_	_	_	_
à	I-PER	_	O	_	_	_	_	_	_
Corte	I-PER	_	O	_	_	_	_	_	_
(	I-PER	_	O	_	_	_	_	_	NoSpaceAfter
Corse	I-PER	_	O	_	_	_	_	_	NoSpaceAfter
)	I-PER	_	O	_	_	_	_	_	NoSpaceAfter
,	I-PER	_	O	_	_	_	_	_	_
ou¬	I-PER	_	O	_	_	_	_	_	NoSpaceAfter|EndOfLine
vrier	I-PER	_	O	_	_	_	_	_	_
électricien	I-PER	_	O	_	_	_	_	_	NoSpaceAfter
,	O	_	O	_	_	_	_	_	_
qui	O	_	O	_	_	_	_	_	NoSpaceAfter
,	O	_	O	_	_	_	_	_	_
le	O	_	O	_	_	_	_	_	_
6	O	_	O	_	_	_	_	_	_
juillet	O	_	O	_	_	_	_	_	_
1924	O	_	O	_	_	_	_	_	NoSpaceAfter
,	O	_	O	_	_	_	_	_	_
à	O	_	O	_	_	_	_	_	_
Tou¬	B-LOC	_	O	_	_	_	_	_	NoSpaceAfter|EndOfLine
lon	I-LOC	_	O	_	_	_	_	_	NoSpaceAfter
,	O	_	O	_	_	_	_	_	_
a	O	_	O	_	_	_	_	_	_
tué	O	_	O	_	_	_	_	_	_
sa	O	_	O	_	_	_	_	_	_
femmo	O	_	O	_	_	_	_	_	_
en	O	_	O	_	_	_	_	_	_
lui	O	_	O	_	_	_	_	_	_
tranchant	O	_	O	_	_	_	_	_	_
la	O	_	O	_	_	_	_	_	_
gorge	O	_	O	_	_	_	_	_	NoSpaceAfter
avec	O	_	O	_	_	_	_	_	_
son	O	_	O	_	_	_	_	_	_
rasoir	O	_	O	_	_	_	_	_	NoSpaceAfter
.	O	_	O	_	_	_	_	_	_
Il	O	_	O	_	_	_	_	_	_
l	O	_	O	_	_	_	_	_	NoSpaceAfter
'	O	_	O	_	_	_	_	_	NoSpaceAfter
accusait	O	_	O	_	_	_	_	_	_
injustement	O	_	O	_	_	_	_	_	NoSpaceAfter
d	O	_	O	_	_	_	_	_	NoSpaceAfter
'	O	_	O	_	_	_	_	_	NoSpaceAfter
infidélité	O	_	O	_	_	_	_	_	NoSpaceAfter
.	O	_	O	_	_	_	_	_	NoSpaceAfter|EndOfSentence
Brest	B-LOC	_	O	_	_	_	_	_	NoSpaceAfter
,	O	_	O	_	_	_	_	_	_
14	O	_	O	_	_	_	_	_	_
janvier	O	_	O	_	_	_	_	_	NoSpaceAfter
.	O	_	O	_	_	_	_	_	_
—	O	_	O	_	_	_	_	_	_
Le	O	_	O	_	_	_	_	_	_
conseil	O	_	O	_	_	_	_	_	_
municipal	I-PER	_	O	_	_	_	_	_	NoSpaceAfter
de	I-PER	_	O	_	_	_	_	_	_
Camaret	I-PER	_	O	_	_	_	_	_	_
vient	O	_	O	_	_	_	_	_	_
de	O	_	O	_	_	_	_	_	_
démissionner	O	_	O	_	_	_	_	_	NoSpaceAfter
,	O	_	O	_	_	_	_	_	_
parce	O	_	O	_	_	_	_	_	NoSpaceAfter
qu	O	_	O	_	_	_	_	_	NoSpaceAfter
'	O	_	O	_	_	_	_	_	NoSpaceAfter
il	O	_	O	_	_	_	_	_	_
n	O	_	O	_	_	_	_	_	NoSpaceAfter
'	O	_	O	_	_	_	_	_	NoSpaceAfter
a	O	_	O	_	_	_	_	_	_
pas	O	_	O	_	_	_	_	_	_
obtenu	O	_	O	_	_	_	_	_	_
le	O	_	O	_	_	_	_	_	_
déplacement	O	_	O	_	_	_	_	_	_
de	O	_	O	_	_	_	_	_	_
l	O	_	O	_	_	_	_	_	NoSpaceAfter
'	O	_	O	_	_	_	_	_	NoSpaceAfter
ins¬	O	_	O	_	_	_	_	_	NoSpaceAfter|EndOfLine
titutrice	O	_	O	_	_	_	_	_	_
qu	O	_	O	_	_	_	_	_	NoSpaceAfter
'	O	_	O	_	_	_	_	_	NoSpaceAfter
il	O	_	O	_	_	_	_	_	_
réclamait	O	_	O	_	_	_	_	_	NoSpaceAfter
.	O	_	O	_	_	_	_	_	_
(	O	_	O	_	_	_	_	_	NoSpaceAfter
Œuvre	B-HumanProd	_	O	_	_	_	_	_	NoSpaceAfter
.	O	_	O	_	_	_	_	_	NoSpaceAfter
)	O	_	O	_	_	_	_	_	NoSpaceAfter|EndOfSentence
M	B-PER	_	O	_	_	_	_	_	NoSpaceAfter
.	I-PER	_	O	_	_	_	_	_	_
Labarthe	I-PER	_	O	_	_	_	_	_	NoSpaceAfter
,	I-PER	_	O	_	_	_	_	_	_
rédacteur	I-PER	_	O	_	_	_	_	_	_
en	I-PER	_	O	_	_	_	_	_	_
chef	I-PER	_	O	_	_	_	_	_	_
du	I-PER	_	O	_	_	_	_	_	_
Réveil	I-PER	_	O	_	_	_	_	_	NoSpaceAfter
Economique	I-PER	_	O	_	_	_	_	_	NoSpaceAfter
,	O	_	O	_	_	_	_	_	_
avait	O	_	O	_	_	_	_	_	_
refusé	O	_	O	_	_	_	_	_	_
de	O	_	O	_	_	_	_	_	_
prêter	O	_	O	_	_	_	_	_	_
ser¬	O	_	O	_	_	_	_	_	NoSpaceAfter|EndOfLine
ment	O	_	O	_	_	_	_	_	NoSpaceAfter
.	O	_	O	_	_	_	_	_	NoSpaceAfter|EndOfSentence

# hipe2022:document_id = hidden_test_fr_3
# hipe2022:date = 1919-01-15
